Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
3580-HYCSP,Male,44,Yes,4,Midway City,92655,33.744439,-117.98588,10,72,None,Yes,33.01,Yes,Yes,Fiber Optic,51,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,110.3,7966.9,0,0,2376.72,10343.62,Stayed,,
3580-REOAC,Male,34,No,0,San Diego,92122,32.85723,-117.209774,0,10,None,Yes,49.58,No,Yes,DSL,17,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.85,435.4,0,0,495.8,931.2,Churned,Competitor,Competitor made better offer
3583-EKAPL,Male,25,No,0,Redlands,92373,34.003243,-117.138286,0,1,None,Yes,47.22,No,Yes,Cable,53,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,55,55,0,0,47.22,102.22,Churned,Competitor,Competitor had better devices
3583-KRKMD,Male,51,No,0,San Diego,92115,32.762506,-117.07245,0,18,None,Yes,26.84,No,Yes,Fiber Optic,20,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,-1,1373.05,15.57,0,483.12,1840.6,Stayed,,
3584-WKTTW,Male,23,Yes,0,Weed,96094,41.465121,-122.380947,2,51,Offer B,Yes,39.32,Yes,Yes,Fiber Optic,76,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,111.55,5720.35,0,0,2005.32,7725.67,Stayed,,
3585-ISXZP,Female,53,No,0,Indio,92201,33.713891,-116.237257,0,8,None,Yes,29.66,Yes,Yes,Fiber Optic,12,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,95.65,778.1,0,0,237.28,1015.38,Churned,Attitude,Attitude of support person
3585-YNADK,Female,25,Yes,0,Berkeley,94707,37.897753,-122.279391,2,57,None,Yes,6.63,Yes,Yes,Cable,27,No,Yes,Yes,Yes,Yes,No,No,Yes,One Year,No,Bank Withdrawal,74.6,4368.95,0,0,377.91,4746.86,Stayed,,
3587-PMCOY,Male,37,No,0,Placerville,95667,38.733714,-120.795213,0,10,Offer D,Yes,46.33,No,Yes,Fiber Optic,26,Yes,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,98.9,1064.95,0,0,463.3,1528.25,Stayed,,
3588-WSTTJ,Female,78,No,0,Los Angeles,90077,34.102084,-118.451629,0,35,Offer C,Yes,31.64,Yes,Yes,Fiber Optic,7,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.05,3554.6,0,0,1107.4,4662,Stayed,,
3589-PPVKW,Male,19,No,0,Pomona,91766,34.042286,-117.756106,0,9,Offer E,Yes,38.65,No,Yes,DSL,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.4,348.15,0,0,347.85,696,Stayed,,
3590-TCXTB,Male,50,No,0,Cerritos,90703,33.8681,-118.067402,0,1,None,Yes,31.97,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.35,20.35,0,0,31.97,52.32,Joined,,
3594-BDSOA,Female,44,Yes,0,Novato,94947,38.112166,-122.634384,6,24,None,Yes,35.86,No,No,,,,,,,,,,,One Year,No,Credit Card,20.4,482.8,0,0,860.64,1343.44,Stayed,,
3594-IVHJZ,Female,31,No,0,French Gulch,96033,40.740138,-122.587476,0,2,None,Yes,47.19,No,No,,,,,,,,,,,Month-to-Month,Yes,Mailed Check,20.45,42.45,0,0,94.38,136.83,Joined,,
3594-KADLU,Male,33,Yes,0,Witter Springs,95493,39.222323,-122.985488,3,3,Offer E,No,,,Yes,Cable,25,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,No,Credit Card,35.1,101.1,0,0,0,101.1,Joined,,
3594-UVONA,Female,27,No,0,Costa Mesa,92626,33.678591,-117.905471,0,35,Offer C,Yes,8.8,Yes,Yes,Cable,46,Yes,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Credit Card,85.95,3110.1,0,0,308,3418.1,Churned,Price,Extra data charges
3597-MVHJT,Female,49,No,0,Brawley,92227,33.03933,-115.191857,0,27,None,Yes,35.17,Yes,Yes,Fiber Optic,24,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,2595.25,0,0,949.59,3544.84,Stayed,,
3597-YASZG,Female,73,Yes,0,Tustin,92782,33.738543,-117.785046,3,70,Offer A,Yes,39.34,Yes,Yes,Fiber Optic,13,No,Yes,No,Yes,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,104.45,7349.35,0,0,2753.8,10103.15,Stayed,,
3604-WLABM,Female,41,No,0,San Diego,92104,32.741499,-117.127409,0,10,Offer D,Yes,12.96,No,Yes,DSL,29,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.25,583,0,0,129.6,712.6,Stayed,,
3605-JISKB,Male,67,Yes,0,Twentynine Palms,92278,34.457829,-116.139589,2,55,None,Yes,9.08,Yes,Yes,Cable,23,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Credit Card,60,3316.1,0,0,499.4,3815.5,Stayed,,
3606-SBKRY,Male,35,No,0,Linden,95236,38.047746,-121.030499,0,31,None,No,,,Yes,DSL,5,No,No,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,50.05,1523.4,0,0,0,1523.4,Stayed,,
3606-TWKGI,Male,68,No,0,Rowland Heights,91748,33.976753,-117.897367,0,13,Offer D,Yes,32.68,Yes,Yes,Cable,11,No,Yes,Yes,No,Yes,Yes,No,No,Month-to-Month,Yes,Bank Withdrawal,106.9,1364.3,0,10,424.84,1799.14,Churned,Competitor,Competitor had better devices
3612-YUNGG,Male,53,Yes,1,Burbank,91502,34.177267,-118.31003,1,64,None,Yes,13.73,Yes,Yes,Fiber Optic,12,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,109.2,6741.15,17.3,0,878.72,7602.57,Stayed,,
3612-YVGSJ,Female,59,Yes,0,La Honda,94020,37.285677,-122.224165,10,71,None,Yes,33,Yes,No,,,,,,,,,,,Two Year,Yes,Credit Card,24.45,1681.6,0,0,2343,4024.6,Stayed,,
3617-XLSGQ,Female,61,Yes,2,Modesto,95355,37.672906,-120.946594,2,66,None,Yes,20.11,Yes,Yes,Fiber Optic,25,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Two Year,No,Bank Withdrawal,109.25,7082.5,0,80,1327.26,8489.76,Stayed,,
3620-EHIMZ,Female,44,Yes,2,Menifee,92584,33.653338,-117.178271,3,52,None,Yes,9.87,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.35,1031.7,0,0,513.24,1544.94,Stayed,,
3620-MWJNE,Male,32,No,0,Homeland,92548,33.761894,-117.120868,0,2,None,Yes,19.87,No,Yes,DSL,19,Yes,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Credit Card,54.45,87.3,0,0,39.74,127.04,Joined,,
3621-CEOVK,Female,71,Yes,0,Trinity Center,96091,41.081847,-122.700545,1,14,None,Yes,47.01,Yes,Yes,Fiber Optic,19,No,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,100.2,1369.8,0,0,658.14,2027.94,Churned,Dissatisfaction,Service dissatisfaction
3621-CHYVB,Female,44,Yes,0,Soquel,95073,37.023669,-121.946461,2,57,None,No,,,Yes,DSL,14,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,49.9,2782.4,0,0,0,2782.4,Stayed,,
3623-FQBOX,Male,34,No,0,Los Angeles,90065,34.108833,-118.229715,0,21,Offer D,Yes,44.01,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.95,416.4,0,0,924.21,1340.61,Stayed,,
3627-FCRDW,Female,49,No,0,Hughson,95326,37.5923,-120.853288,0,9,None,Yes,24.52,No,Yes,Fiber Optic,9,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,71,672.55,8.35,0,220.68,884.88,Churned,Competitor,Competitor offered more data
3627-FHKBK,Female,28,No,0,Anaheim,92806,33.83796,-117.870494,0,1,None,Yes,4.13,No,Yes,Fiber Optic,51,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Mailed Check,75.3,75.3,0,0,4.13,79.43,Churned,Competitor,Competitor had better devices
3629-WEAAM,Female,19,No,0,Forbestown,95941,39.531028,-121.24807,0,8,None,Yes,45.04,No,Yes,DSL,73,No,No,Yes,Yes,No,Yes,Yes,No,Month-to-Month,No,Mailed Check,64.1,504.05,0,10,360.32,874.37,Stayed,,
3629-ZNKXA,Male,77,No,0,Seiad Valley,96086,41.924174,-123.260788,0,17,None,Yes,17.26,No,Yes,Fiber Optic,25,No,Yes,Yes,No,Yes,Yes,No,No,Two Year,Yes,Bank Withdrawal,101.8,1752.45,27.15,90,293.42,2108.72,Stayed,,
3633-CDBUW,Male,25,No,1,Midpines,95345,37.581496,-119.972762,0,17,None,Yes,45.92,No,Yes,DSL,73,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,80.85,1445.95,0,50,780.64,2276.59,Stayed,,
3635-JBPSG,Female,49,No,0,Van Nuys,91406,34.195685,-118.490752,0,15,None,No,,,Yes,DSL,23,No,Yes,No,No,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,38.8,603,0,0,0,603,Stayed,,
3635-QQRQD,Male,19,No,0,Westmorland,92281,33.03679,-115.60503,0,62,None,Yes,33.68,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.05,1201.65,0,0,2088.16,3289.81,Stayed,,
3638-DIMPH,Female,34,Yes,0,Wilseyville,95257,38.392686,-120.415951,1,13,None,Yes,29.49,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,43.8,592.65,0,0,383.37,976.02,Stayed,,
3638-VBZTA,Male,62,No,0,Baldwin Park,91706,34.098275,-117.967399,0,68,None,Yes,11.5,Yes,Yes,DSL,29,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,86.5,5882.75,0,0,782,6664.75,Stayed,,
3638-WEABW,Female,25,Yes,0,Los Angeles,90025,34.046174,-118.446333,1,58,Offer B,Yes,48.98,Yes,Yes,Cable,76,No,Yes,No,Yes,No,No,No,Yes,Two Year,Yes,Credit Card,59.9,3505.1,0,0,2840.84,6345.94,Stayed,,
3639-XJHKQ,Female,52,No,3,San Jose,95135,37.28682,-121.723877,0,19,Offer D,Yes,36.48,No,Yes,DSL,20,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,60.6,1297.8,0,0,693.12,1990.92,Stayed,,
3640-JQGJG,Male,25,Yes,3,Pasadena,91101,34.146635,-118.139225,0,13,None,Yes,6.18,No,Yes,Cable,59,No,No,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,44.8,559.2,37.49,90,80.34,692.05,Stayed,,
3640-PHQXK,Female,54,No,0,Union City,94587,37.59485,-122.051521,0,31,None,Yes,6.33,Yes,Yes,Fiber Optic,11,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,89.9,2806.9,41.18,0,196.23,2961.95,Churned,Dissatisfaction,Service dissatisfaction
3642-BYHDO,Female,34,Yes,1,Downey,90240,33.956228,-118.120993,4,71,Offer A,Yes,12.22,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.9,1389.35,0,0,867.62,2256.97,Stayed,,
3642-GKTCT,Female,58,No,0,Oceanside,92057,33.254497,-117.285879,0,61,Offer B,Yes,5.55,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,115.1,6993.65,0,0,338.55,7332.2,Stayed,,
3643-AHCFP,Male,74,Yes,0,Selma,93662,36.545322,-119.642281,1,7,None,Yes,21.91,Yes,Yes,Cable,11,No,No,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,95.6,644.35,0,0,153.37,797.72,Churned,Competitor,Competitor made better offer
3644-QXEHN,Male,60,Yes,1,Smartville,95977,39.176595,-121.291692,1,13,Offer D,Yes,44.05,No,Yes,Fiber Optic,19,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,97,1334.45,0,0,572.65,1907.1,Stayed,,
3645-DEYGF,Male,29,No,1,Northridge,91325,34.236683,-118.517588,0,1,None,Yes,7.57,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.75,20.75,0,0,7.57,28.32,Joined,,
3646-ITDGM,Female,42,No,0,Sacramento,95822,38.512569,-121.495184,0,56,Offer B,Yes,32.88,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.7,1051.9,0,0,1841.28,2893.18,Stayed,,
3647-GMGDH,Male,52,Yes,0,Jackson,95642,38.336216,-120.76901,7,22,None,Yes,37.8,No,Yes,Fiber Optic,15,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.7,1914.9,0,0,831.6,2746.5,Churned,Attitude,Attitude of support person
3648-GZPHF,Male,48,Yes,3,San Marcos,92069,33.162624,-117.170863,2,32,Offer C,No,,,Yes,DSL,53,No,No,Yes,Yes,No,No,No,Yes,One Year,Yes,Mailed Check,36.25,1151.05,0,0,0,1151.05,Stayed,,
3649-JPUGY,Male,26,No,0,San Bernardino,92407,34.250069,-117.393949,0,72,Offer A,Yes,44.46,Yes,Yes,DSL,48,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,88.6,6201.95,0,0,3201.12,9403.07,Stayed,,
3653-NCRDJ,Male,39,Yes,1,Sacramento,95821,38.625096,-121.383658,10,43,None,Yes,14.97,No,No,,,,,,,,,,,One Year,Yes,Credit Card,19.2,776.25,9.48,0,643.71,1410.48,Stayed,,
3654-ARMGP,Female,60,No,0,Los Angeles,90064,34.037251,-118.423573,0,61,None,Yes,19.58,Yes,Yes,DSL,22,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,88.65,5321.25,0,0,1194.38,6515.63,Stayed,,
3655-SNQYZ,Female,48,Yes,0,Los Angeles,90017,34.052842,-118.264495,7,69,Offer A,Yes,33.23,Yes,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,113.25,7895.15,0,0,2292.87,10188.02,Stayed,,
3656-TKRVZ,Female,19,No,0,Chula Vista,91910,32.636792,-117.054989,0,3,None,Yes,1.24,No,Yes,DSL,52,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,No,Bank Withdrawal,55.35,165.2,0,0,3.72,168.92,Churned,Competitor,Competitor offered more data
3657-COGMW,Female,76,No,0,San Luis Obispo,93405,35.236549,-120.727344,0,52,None,Yes,11.01,Yes,Yes,Fiber Optic,18,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,No,Credit Card,108.1,5839.3,0,0,572.52,6411.82,Stayed,,
3658-KIBGF,Female,19,No,0,Los Angeles,90068,34.137411,-118.328915,0,1,None,Yes,44.36,No,Yes,DSL,58,Yes,Yes,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,54.9,54.9,0,0,44.36,99.26,Churned,Dissatisfaction,Network reliability
3658-QQJYD,Male,56,No,0,Santa Monica,90401,34.015481,-118.493231,0,62,Offer B,Yes,38.33,No,Yes,Cable,30,Yes,Yes,No,No,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,74.3,4698.05,0,0,2376.46,7074.51,Stayed,,
3662-FXJFO,Female,44,No,0,Redondo Beach,90278,33.873395,-118.37019,0,54,Offer B,Yes,10.83,No,No,,,,,,,,,,,Two Year,Yes,Credit Card,20.5,1035.7,0,0,584.82,1620.52,Stayed,,
3663-MITLP,Female,43,No,0,Marina,93933,36.689582,-121.758398,0,15,None,Yes,16.82,No,Yes,Fiber Optic,26,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,101.25,1457.25,0,0,252.3,1709.55,Churned,Dissatisfaction,Lack of self-service on Website
3665-JATSN,Female,19,No,0,Mount Shasta,96067,41.33832,-122.290756,0,19,None,No,,,Yes,DSL,59,No,Yes,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,39.7,710.05,0,110,0,820.05,Stayed,,
3668-QPYBK,Male,37,No,0,Los Angeles,90003,33.964131,-118.272783,0,2,None,Yes,10.47,No,Yes,DSL,21,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,53.85,108.15,0,0,20.94,129.09,Churned,Competitor,Competitor made better offer
3669-LVWZB,Male,20,No,0,Tahoma,96142,39.061227,-120.179546,0,5,None,No,,,Yes,DSL,59,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Mailed Check,51,305.95,0,0,0,305.95,Churned,Price,Long distance charges
3669-OYSJI,Male,47,No,0,Porter Ranch,91326,34.281911,-118.556218,0,1,Offer E,Yes,48.58,No,Yes,DSL,21,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,46.2,46.2,0,0,48.58,94.78,Churned,Attitude,Attitude of support person
3669-WHAFY,Female,57,Yes,0,Whittier,90604,33.929704,-118.01208,7,71,Offer A,Yes,9.44,Yes,Yes,Fiber Optic,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,115.15,8078.1,0,0,670.24,8748.34,Stayed,,
3671-SHRSP,Male,46,Yes,0,Marina,93933,36.689582,-121.758398,1,4,Offer E,Yes,14.3,No,Yes,Fiber Optic,2,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,80.6,319.15,0,0,57.2,376.35,Churned,Competitor,Competitor offered more data
3672-YITQD,Male,71,Yes,0,Castaic,91384,34.506627,-118.699048,1,36,Offer C,Yes,31.65,Yes,Yes,Fiber Optic,15,No,No,No,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,84.1,3021.6,0,0,1139.4,4161,Churned,Competitor,Competitor made better offer
3675-EQOZA,Male,40,No,0,Newport Beach,92660,33.634626,-117.874882,0,5,Offer E,Yes,42.52,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.65,93.55,0,0,212.6,306.15,Stayed,,
3675-YDUPJ,Male,29,No,0,Rancho Cucamonga,91737,34.245289,-117.642503,0,10,Offer D,Yes,1.98,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.85,193.05,0,0,19.8,212.85,Stayed,,
3677-IYRBF,Female,73,No,0,Newcastle,95658,38.883224,-121.15918,0,2,None,No,,,Yes,DSL,13,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,30.4,78.65,0,0,0,78.65,Churned,Attitude,Attitude of support person
3677-TNKIO,Female,27,No,0,Templeton,93465,35.536115,-120.739231,0,14,None,Yes,36.25,No,Yes,Fiber Optic,52,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,71,914,0,0,507.5,1421.5,Churned,Other,Don't know
3678-MNGZX,Male,45,Yes,3,Porter Ranch,91326,34.281911,-118.556218,1,68,Offer A,Yes,35.89,No,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,19.95,1377.7,28.98,0,2440.52,3789.24,Stayed,,
3679-XASPY,Female,38,Yes,2,Inglewood,90305,33.958134,-118.330905,1,1,Offer E,Yes,16.44,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,19.45,19.45,0,0,16.44,35.89,Joined,,
3680-CTHUH,Male,22,No,0,Kneeland,95549,40.664483,-123.865325,0,60,None,Yes,44.24,Yes,Yes,Fiber Optic,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,116.6,7049.5,0,0,2654.4,9703.9,Stayed,,
3682-YEUWS,Male,27,Yes,1,Tulelake,96134,41.813521,-121.492666,4,10,None,Yes,4.16,Yes,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,24.4,253.9,0,0,41.6,295.5,Stayed,,
3683-QKIUE,Female,51,No,0,San Francisco,94107,37.768881,-122.395521,0,6,Offer E,Yes,21.91,No,Yes,DSL,12,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,50.8,288.05,0,0,131.46,419.51,Churned,Competitor,Competitor offered higher download speeds
3685-YLCMQ,Male,34,No,0,Dobbins,95935,39.381174,-121.21191,0,58,Offer B,Yes,41.14,Yes,Yes,Fiber Optic,25,No,No,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,104.65,6219.6,0,40,2386.12,8645.72,Churned,Dissatisfaction,Service dissatisfaction
3688-FTHLT,Female,56,No,0,Flournoy,96029,39.84784,-122.544556,0,16,None,Yes,42.73,Yes,Yes,DSL,23,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,63.05,1067.05,0,10,683.68,1760.73,Stayed,,
3689-MOZGR,Female,30,No,0,Irvine,92618,33.667145,-117.732135,0,29,None,No,,,Yes,Cable,59,No,No,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,31.2,926.2,0,0,0,926.2,Stayed,,
3692-JHONH,Female,70,Yes,0,Kettleman City,93239,35.996923,-120.000951,9,52,None,Yes,27.74,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,106.5,5621.85,0,90,1442.48,7154.33,Stayed,,
3694-DELSO,Male,56,Yes,3,Olancha,93549,36.296851,-117.865469,3,4,None,No,,,Yes,DSL,53,Yes,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,38.55,156.1,0,0,0,156.1,Stayed,,
3694-GLTJM,Female,62,No,0,Corning,96021,39.913777,-122.289984,0,5,None,Yes,41.93,No,No,,,,,,,,,,,Month-to-Month,Yes,Credit Card,19.65,92.05,0,0,209.65,301.7,Stayed,,
3696-DFHHB,Female,50,No,0,Big Bend,96011,41.096569,-121.879082,0,68,None,Yes,9.82,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,25.5,1821.8,16.85,0,667.76,2472.71,Stayed,,
3696-XRIEN,Female,59,No,0,San Jose,95124,37.257063,-121.923037,0,50,Offer B,Yes,21.25,Yes,Yes,DSL,2,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Credit Card,82.5,4179.1,21.35,0,1062.5,5220.25,Stayed,,
3701-SFMUH,Male,63,Yes,3,Trabuco Canyon,92679,33.631119,-117.567346,6,7,Offer E,Yes,5.17,No,Yes,Cable,51,Yes,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,69.7,516.15,0,0,36.19,552.34,Stayed,,
3703-KBKZP,Male,70,No,0,Standish,96128,40.346634,-120.386422,0,16,Offer D,Yes,22.02,Yes,Yes,Fiber Optic,5,No,No,No,No,No,No,No,Yes,Two Year,Yes,Bank Withdrawal,74.45,1261.35,0,0,352.32,1613.67,Stayed,,
3703-TTEPD,Male,28,No,0,Irvine,92614,33.680302,-117.833296,0,21,None,Yes,16.16,No,Yes,DSL,42,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,65.35,1424.4,0,0,339.36,1763.76,Stayed,,
3703-VAVCL,Male,51,Yes,0,Strawberry Valley,95981,39.58458,-121.093256,1,2,None,Yes,46.92,No,Yes,Fiber Optic,7,No,No,Yes,Yes,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90,190.05,0,0,93.84,283.89,Churned,Competitor,Competitor made better offer
3704-IEAXF,Female,49,Yes,3,Los Angeles,90063,34.044271,-118.185237,9,72,None,No,,,Yes,DSL,53,No,Yes,No,Yes,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,53.65,3784,0,0,0,3784,Stayed,,
3705-PSNGL,Male,49,No,0,Cerritos,90703,33.8681,-118.067402,0,45,Offer B,Yes,25.4,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.4,930.45,0,0,1143,2073.45,Churned,Price,Long distance charges
3705-RHRFR,Female,52,Yes,0,Ukiah,95482,39.134075,-123.23422,6,69,None,Yes,45.35,Yes,Yes,Fiber Optic,19,Yes,No,No,No,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,99.15,6875.35,0,0,3129.15,10004.5,Stayed,,
3707-GNWHM,Male,28,No,0,Carmel Valley,93924,36.414611,-121.6386,0,1,None,Yes,21.8,Yes,Yes,Fiber Optic,42,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,74.25,74.25,0,0,21.8,96.05,Churned,Other,Don't know
3707-LRWZD,Female,44,No,0,Oakland,94611,37.828416,-122.216005,0,32,None,Yes,40.26,Yes,Yes,Fiber Optic,14,No,No,No,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,84.05,2781.85,0,0,1288.32,4070.17,Churned,Other,Moved
3709-OIJEA,Male,51,No,0,Geyserville,95441,38.731771,-123.064272,0,26,None,Yes,29.72,No,Yes,Fiber Optic,11,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,-2,2184.6,0,0,772.72,2957.32,Stayed,,
3712-PKXZA,Male,22,Yes,0,Glendale,91201,34.17051,-118.289463,3,61,None,Yes,19.27,No,No,,,,,,,,,,,One Year,Yes,Credit Card,20.55,1252,0,0,1175.47,2427.47,Stayed,,
3714-JTVOV,Female,76,Yes,0,Crows Landing,95313,37.435664,-121.049056,1,42,Offer B,Yes,2.9,No,Yes,Fiber Optic,21,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.15,3229.4,0,0,121.8,3351.2,Churned,Attitude,Attitude of support person
3714-NTNFO,Female,49,No,0,Los Angeles,90048,34.072945,-118.37267,0,49,Offer B,Yes,27.2,Yes,Yes,Fiber Optic,24,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,84.5,3906.7,0,0,1332.8,5239.5,Stayed,,
3714-XPXBW,Female,43,No,0,Santa Cruz,95062,36.974575,-121.991149,0,37,None,Yes,42.41,Yes,Yes,DSL,4,Yes,Yes,Yes,Yes,Yes,No,No,No,Month-to-Month,Yes,Credit Card,78.9,2976.95,0,30,1569.17,4576.12,Stayed,,
3716-BDVDB,Male,62,No,0,San Diego,92130,32.957195,-117.202542,0,1,Offer E,Yes,38.66,No,Yes,Fiber Optic,18,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.1,69.1,0,0,38.66,107.76,Churned,Competitor,Competitor made better offer
3716-LRGXK,Male,27,Yes,0,San Jose,95136,37.270938,-121.851046,0,60,None,Yes,10.05,Yes,Yes,Fiber Optic,48,No,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,101.15,6067.4,0,0,603,6670.4,Stayed,,
