Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
6370-ZVHDV,Female,52,Yes,0,Buellton,93427,34.631362,-120.238218,1,61,Offer B,Yes,40.37,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,25.3,1554.9,0,0,2462.57,4017.47,Stayed,,
6371-NZYEG,Male,38,Yes,0,Long Beach,90814,33.771612,-118.143866,9,16,None,Yes,23.31,No,Yes,DSL,27,Yes,No,Yes,No,Yes,No,No,Yes,Two Year,No,Credit Card,64.25,1024,0,0,372.96,1396.96,Stayed,,
6372-RFVNS,Female,55,Yes,0,Placentia,92870,33.881158,-117.854783,1,1,Offer E,Yes,28.04,No,Yes,Fiber Optic,30,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.8,78.8,0,0,28.04,106.84,Churned,Attitude,Attitude of service provider
6374-AFWOX,Male,23,Yes,0,Long Beach,90815,33.797638,-118.11662,3,46,None,Yes,46.71,No,Yes,Cable,41,Yes,Yes,Yes,Yes,No,No,No,Yes,Two Year,No,Credit Card,65.65,3047.15,0,0,2148.66,5195.81,Stayed,,
6374-NTQLP,Male,67,Yes,2,Trinity Center,96091,41.081847,-122.700545,4,72,None,Yes,16.82,No,Yes,Fiber Optic,25,Yes,No,Yes,Yes,Yes,Yes,No,No,Two Year,Yes,Credit Card,104.1,7447.7,0,40,1211.04,8698.74,Stayed,,
6376-GAHQE,Male,48,No,0,Dutch Flat,95714,39.197215,-120.83679,0,4,Offer E,Yes,42.8,No,Yes,Fiber Optic,28,No,No,No,No,Yes,No,No,No,Month-to-Month,No,Bank Withdrawal,77.85,299.2,0,10,171.2,480.4,Churned,Other,Don't know
6377-KSLXC,Male,31,No,0,Fair Oaks,95628,38.652065,-121.25441,0,5,None,Yes,24.16,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,19.95,107.05,0,0,120.8,227.85,Stayed,,
6377-WHAOX,Female,48,Yes,0,Gualala,95445,38.848082,-123.50608,5,60,Offer B,Yes,9.98,Yes,Yes,Fiber Optic,22,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,106.15,6411.25,0,0,598.8,7010.05,Stayed,,
6379-RXJRQ,Male,42,Yes,0,Modesto,95358,37.612612,-121.108568,1,10,None,Yes,22.03,No,Yes,Fiber Optic,19,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,70.1,659.65,34.69,0,220.3,845.26,Churned,Dissatisfaction,Network reliability
6380-ARCEH,Male,19,No,0,Inglewood,90304,33.936827,-118.359824,0,1,Offer E,Yes,41.1,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.2,20.2,0,0,41.1,61.3,Joined,,
6383-ZTSIW,Female,77,Yes,0,Gustine,95322,37.147198,-121.120161,6,39,None,Yes,9.13,No,Yes,Fiber Optic,18,Yes,Yes,No,No,Yes,Yes,No,Yes,One Year,No,Mailed Check,99.1,3877.95,0,0,356.07,4234.02,Stayed,,
6384-VMJHP,Female,23,No,0,Bethel Island,94511,38.050558,-121.646924,0,72,Offer A,Yes,23.02,No,Yes,Cable,69,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,Yes,Credit Card,73,5265.2,0,0,1657.44,6922.64,Stayed,,
6386-SZZKH,Female,38,Yes,0,San Diego,92126,32.886925,-117.152162,1,49,None,Yes,6.45,Yes,Yes,Fiber Optic,10,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,107.95,5293.2,0,0,316.05,5609.25,Churned,Competitor,Competitor made better offer
6388-TABGU,Male,48,No,0,Los Angeles,90011,34.00709,-118.258681,0,62,Offer B,Yes,7.96,No,Yes,DSL,8,Yes,Yes,No,No,No,No,No,Yes,One Year,No,Bank Withdrawal,56.15,3487.95,0,0,493.52,3981.47,Stayed,,
6390-DSAZX,Female,21,No,0,San Diego,92122,32.85723,-117.209774,0,1,None,Yes,6.19,No,Yes,Fiber Optic,52,Yes,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,73.6,73.6,0,0,6.19,79.79,Churned,Competitor,Competitor made better offer
6393-WRYZE,Female,35,Yes,0,Bridgeville,95526,40.372532,-123.525626,1,34,None,Yes,43.33,Yes,Yes,Fiber Optic,16,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,97.65,3207.55,0,0,1473.22,4680.77,Churned,Other,Don't know
6394-HHHZM,Male,27,No,0,Little River,95456,39.245911,-123.77214,0,3,Offer E,Yes,38.41,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.7,57.5,0,0,115.23,172.73,Joined,,
6394-MFYNG,Female,20,No,0,Solana Beach,92075,33.001813,-117.263628,0,48,None,Yes,5.19,Yes,Yes,Fiber Optic,47,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,107.4,5121.3,0,0,249.12,5370.42,Churned,Attitude,Attitude of support person
6397-JNZZG,Female,70,Yes,0,Adin,96006,41.171578,-120.913161,1,43,Offer B,No,,,Yes,DSL,21,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,No,Credit Card,55.55,2342.2,0,0,0,2342.2,Churned,Competitor,Competitor had better devices
6400-BWQKW,Female,51,No,0,San Mateo,94402,37.556634,-122.317723,0,6,None,Yes,19.74,Yes,Yes,Fiber Optic,27,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.05,434.5,0,0,118.44,552.94,Churned,Dissatisfaction,Network reliability
6402-EJMWF,Male,33,No,0,San Jacinto,92583,33.796568,-116.924723,0,4,None,Yes,21.03,No,Yes,DSL,3,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,55.3,238.5,0,0,84.12,322.62,Stayed,,
6402-SSEJG,Female,31,No,0,Ben Lomond,95005,37.078873,-122.090386,0,25,None,No,,,Yes,DSL,9,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,No,Bank Withdrawal,61.05,1540.2,0,0,0,1540.2,Stayed,,
6402-ZFPPI,Female,75,No,0,Fair Oaks,95628,38.652065,-121.25441,0,25,None,Yes,36.5,Yes,Yes,Fiber Optic,30,Yes,Yes,No,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Credit Card,102.8,2660.2,0,0,912.5,3572.7,Churned,Price,Price too high
6407-GSJNL,Female,56,No,0,Fontana,92337,34.049671,-117.468896,0,51,Offer B,Yes,44.35,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,24.95,1288,0,0,2261.85,3549.85,Stayed,,
6407-UTSLV,Female,76,No,0,Compton,90222,33.912246,-118.236773,0,2,None,Yes,32.98,No,Yes,Fiber Optic,14,No,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Bank Withdrawal,83.8,163.7,0,0,65.96,229.66,Joined,,
6408-OTUBZ,Female,44,No,0,Glendale,91208,34.195386,-118.238508,0,66,Offer A,Yes,16.39,Yes,Yes,Fiber Optic,26,Yes,Yes,Yes,Yes,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,104.55,6779.05,0,0,1081.74,7860.79,Stayed,,
6408-WHTEF,Male,45,Yes,2,Valyermo,93563,34.39583,-117.734568,7,72,None,Yes,2.75,Yes,Yes,DSL,19,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,89.4,6376.55,0,0,198,6574.55,Stayed,,
6410-LEFEN,Female,38,No,0,San Diego,92108,32.774046,-117.142454,0,9,None,Yes,15.62,No,Yes,DSL,2,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,45.15,416.45,0,0,140.58,557.03,Churned,Dissatisfaction,Product dissatisfaction
6413-XKKPU,Male,54,Yes,0,Sierra City,96125,39.600599,-120.636358,1,17,None,Yes,19.19,No,Yes,Fiber Optic,22,Yes,No,Yes,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,89.4,1539.45,0,0,326.23,1865.68,Churned,Dissatisfaction,Service dissatisfaction
6416-JNVRK,Female,50,No,0,Gardena,90248,33.876482,-118.284077,0,46,Offer B,Yes,2.03,No,Yes,Cable,7,No,No,No,No,No,Yes,Yes,Yes,One Year,No,Credit Card,55.65,2688.85,0,0,93.38,2782.23,Stayed,,
6416-TVAIH,Male,39,Yes,0,San Francisco,94127,37.736535,-122.45732,1,1,Offer E,Yes,30.62,No,Yes,Fiber Optic,11,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,68.5,68.5,0,0,30.62,99.12,Churned,Competitor,Competitor offered more data
6416-YJTTB,Male,20,No,0,Downieville,95936,39.578792,-120.780786,0,11,Offer D,Yes,8.48,No,Yes,Fiber Optic,52,Yes,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.5,795.65,0,0,93.28,888.93,Stayed,,
6418-HNFED,Male,33,Yes,0,Huntington Beach,92648,33.679659,-118.016195,1,51,Offer B,Yes,40.34,No,Yes,DSL,9,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,83.25,4089.45,0,0,2057.34,6146.79,Stayed,,
6418-PIQSP,Female,49,Yes,0,Perris,92570,33.787298,-117.320676,6,62,Offer B,Yes,13.32,No,Yes,Cable,22,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Mailed Check,81,4985.9,0,0,825.84,5811.74,Stayed,,
6419-ZTTLE,Male,69,Yes,0,Yountville,94599,38.421458,-122.365048,2,23,None,Yes,45.83,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,20.75,485.2,37.64,0,1054.09,1501.65,Stayed,,
6421-SZVEM,Female,30,Yes,1,Carson,90745,33.822295,-118.26411,4,28,Offer C,Yes,16.13,No,Yes,Fiber Optic,69,Yes,No,No,No,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,82.85,2320.8,0,0,451.64,2772.44,Stayed,,
6424-ELEYH,Female,39,Yes,0,Lebec,93243,34.845861,-118.885163,1,3,Offer E,Yes,35.18,Yes,Yes,Fiber Optic,13,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.75,229.5,0,0,105.54,335.04,Churned,Competitor,Competitor had better devices
6425-JWTDV,Male,43,Yes,0,Boron,93516,34.95703,-117.73045,5,48,Offer B,Yes,15.95,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.25,855.1,0,0,765.6,1620.7,Stayed,,
6425-YQLLO,Female,68,Yes,0,Pinole,94564,37.996462,-122.293716,1,66,None,Yes,27.75,Yes,Yes,Fiber Optic,11,No,No,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Credit Card,105.95,6975.25,0,0,1831.5,8806.75,Churned,Other,Don't know
6427-FEFIG,Female,63,Yes,3,South San Francisco,94080,37.654436,-122.426468,8,24,Offer C,Yes,21.43,Yes,Yes,DSL,56,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Two Year,No,Credit Card,78.6,1846.65,0,0,514.32,2360.97,Stayed,,
6429-SHBCB,Male,54,No,0,Maxwell,95955,39.281194,-122.226568,0,19,Offer D,Yes,13.76,Yes,Yes,DSL,4,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,69.6,1394.55,0,0,261.44,1655.99,Stayed,,
6432-TWQLB,Male,51,Yes,0,Rosemead,91770,34.065108,-118.082791,1,5,Offer E,Yes,42.29,Yes,Yes,Fiber Optic,16,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,85.4,401.1,45.37,0,211.45,567.18,Churned,Dissatisfaction,Network reliability
6434-TTGJP,Male,49,Yes,2,Geyserville,95441,38.731771,-123.064272,2,10,Offer D,No,,,Yes,Cable,24,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,53.7,521,22.97,0,0,498.03,Stayed,,
6435-SRWBJ,Female,21,No,0,Los Angeles,90068,34.137411,-118.328915,0,5,Offer E,Yes,29.74,Yes,Yes,Fiber Optic,42,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,82.75,417.75,0,0,148.7,566.45,Stayed,,
6435-VWCCY,Male,71,Yes,0,Oro Grande,92368,34.647959,-117.296957,3,65,Offer B,Yes,27.14,Yes,Yes,Fiber Optic,26,Yes,Yes,No,No,Yes,No,No,Yes,Two Year,Yes,Credit Card,92.7,5968.4,0,0,1764.1,7732.5,Stayed,,
6437-UDQJM,Female,72,Yes,0,Los Angeles,90023,34.017697,-118.200577,5,72,None,Yes,47.4,Yes,Yes,DSL,28,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,84.1,6129.65,0,0,3412.8,9542.45,Stayed,,
6437-UKHMV,Female,31,No,0,Moreno Valley,92557,33.970661,-117.255039,0,7,None,Yes,28.92,No,Yes,Fiber Optic,16,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,79.7,586.05,0,0,202.44,788.49,Churned,Attitude,Attitude of support person
6439-GTPCA,Female,29,No,0,San Diego,92129,32.961064,-117.134917,0,45,None,Yes,4.48,Yes,Yes,Cable,51,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,87.25,3941.7,0,0,201.6,4143.3,Churned,Competitor,Competitor made better offer
6439-LAJXL,Male,47,Yes,0,Echo Lake,95721,38.851842,-120.076204,2,9,Offer E,Yes,34.64,No,Yes,DSL,7,Yes,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,Yes,Mailed Check,68.95,593.85,0,0,311.76,905.61,Stayed,,
6439-PKTRR,Female,50,Yes,2,San Diego,92121,32.898613,-117.202937,6,70,Offer A,Yes,4.11,Yes,Yes,Cable,16,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,80.7,5617.95,0,0,287.7,5905.65,Stayed,,
6440-DKQGE,Male,52,No,0,Carson,90746,33.859171,-118.252272,0,30,Offer C,Yes,27.88,No,Yes,Cable,6,No,Yes,Yes,No,Yes,No,No,No,One Year,No,Credit Card,64.5,1929.95,0,0,836.4,2766.35,Stayed,,
6445-TNRXS,Male,61,Yes,1,Richmond,94805,37.941456,-122.320968,5,68,Offer A,Yes,32.59,Yes,Yes,Fiber Optic,24,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,114.7,7849.85,0,0,2216.12,10065.97,Stayed,,
6447-EGDIV,Female,23,No,0,Santa Monica,90401,34.015481,-118.493231,0,31,None,Yes,31.79,No,No,,,,,,,,,,,One Year,No,Mailed Check,20.95,683.25,0,0,985.49,1668.74,Stayed,,
6447-GORXK,Male,20,No,3,San Diego,92128,33.000269,-117.072093,0,31,Offer C,No,,,Yes,Cable,51,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25,789.2,22.4,0,0,766.8,Stayed,,
6457-GIRWB,Male,57,No,0,Carlsbad,92008,33.148116,-117.306043,0,1,None,Yes,22.03,No,Yes,Fiber Optic,26,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,69.35,69.35,0,0,22.03,91.38,Churned,Attitude,Attitude of service provider
6457-USBER,Male,34,No,0,San Diego,92121,32.898613,-117.202937,0,1,None,Yes,41.77,No,Yes,Fiber Optic,15,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.8,80.8,0,0,41.77,122.57,Churned,Competitor,Competitor made better offer
6458-CYIDZ,Female,72,No,0,Albion,95410,39.225694,-123.717354,0,5,Offer E,Yes,36.27,No,Yes,Fiber Optic,17,Yes,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,80.7,374.8,0,0,181.35,556.15,Stayed,,
6461-PPAXN,Female,20,Yes,0,Napa,94559,38.232389,-122.324944,5,35,None,Yes,42.18,No,Yes,Cable,59,Yes,No,No,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,54.95,1916,0,0,1476.3,3392.3,Stayed,,
6461-SZMCV,Female,46,Yes,0,Corte Madera,94925,37.924014,-122.511694,7,71,None,Yes,9.06,Yes,Yes,DSL,30,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,87.95,6365.35,0,0,643.26,7008.61,Stayed,,
6463-HHXJR,Female,61,Yes,2,Lemon Cove,93244,36.462671,-118.997291,5,71,Offer A,Yes,36.5,Yes,Yes,Fiber Optic,19,Yes,Yes,Yes,No,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,100.5,7030.65,0,0,2591.5,9622.15,Stayed,,
6463-MVYRY,Female,67,No,0,Palo Alto,94301,37.444314,-122.149996,0,57,Offer B,Yes,11.23,No,Yes,DSL,30,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Bank Withdrawal,69.85,4003,0,0,640.11,4643.11,Stayed,,
6464-KEXXH,Male,55,No,0,Fillmore,93015,34.408161,-118.865111,0,8,None,No,,,Yes,Cable,16,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,25.25,186.3,0,0,0,186.3,Stayed,,
6465-GSRCL,Female,19,No,2,Plymouth,95669,38.489273,-120.891614,0,67,Offer A,Yes,18.74,Yes,Yes,Fiber Optic,59,No,Yes,No,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.6,7244.7,0,0,1255.58,8500.28,Stayed,,
6467-CHFZW,Male,61,Yes,1,Los Angeles,90028,34.099869,-118.326843,1,47,None,Yes,31.35,Yes,Yes,Fiber Optic,16,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,99.35,4749.15,0,0,1473.45,6222.6,Churned,Competitor,Competitor had better devices
6469-MRVET,Male,32,Yes,0,Van Nuys,91401,34.178483,-118.431791,8,1,None,Yes,44.69,No,No,,,,,,,,,,,One Year,Yes,Bank Withdrawal,-3,20.2,0,0,44.69,64.89,Joined,,
6469-QJKZW,Female,35,Yes,0,Arroyo Grande,93420,35.176236,-120.483243,5,4,None,Yes,45.84,No,No,,,,,,,,,,,Month-to-Month,No,Bank Withdrawal,20.15,91.4,0,0,183.36,274.76,Stayed,,
6473-ULUHT,Male,22,Yes,2,San Diego,92126,32.886925,-117.152162,5,16,Offer D,Yes,9.16,Yes,Yes,DSL,59,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,84.9,1398.25,0,0,146.56,1544.81,Stayed,,
6474-FVJLC,Male,61,No,0,Sherman Oaks,91423,34.146957,-118.432138,0,2,Offer E,Yes,43.47,Yes,Yes,Fiber Optic,30,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,86,165.45,0,0,86.94,252.39,Churned,Attitude,Attitude of support person
6475-VHUIZ,Female,47,Yes,0,Myers Flat,95554,40.267158,-123.805913,6,23,Offer D,Yes,38.93,No,Yes,Cable,4,No,No,Yes,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,54.25,1221.55,0,0,895.39,2116.94,Stayed,,
6476-EPYZR,Male,57,Yes,1,Wishon,93669,37.287758,-119.548156,6,12,None,Yes,46.06,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.5,255.5,0,0,552.72,808.22,Stayed,,
6476-YHMGA,Female,63,Yes,1,Benton,93512,37.653947,-118.231443,5,15,None,Yes,39.77,No,Yes,DSL,18,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,76.5,1155.6,0,0,596.55,1752.15,Stayed,,
6478-HRRCZ,Male,47,Yes,0,Stirling City,95978,39.904002,-121.527823,7,32,None,Yes,44.45,No,Yes,DSL,6,Yes,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,70.5,2201.75,0,0,1422.4,3624.15,Stayed,,
6479-OAUSD,Male,41,No,0,Mokelumne Hill,95245,38.304194,-120.592431,0,25,Offer C,Yes,7.17,No,No,,,,,,,,,,,One Year,No,Credit Card,19.9,510.8,0,0,179.25,690.05,Stayed,,
6479-SZPLM,Male,26,Yes,2,Anaheim,92805,33.830209,-117.906099,2,36,None,Yes,32.3,No,No,,,,,,,,,,,Two Year,No,Credit Card,19.45,754.5,0,0,1162.8,1917.3,Stayed,,
6479-VDGRK,Female,46,Yes,1,Cardiff By The Sea,92007,33.015866,-117.272254,0,72,None,Yes,36.13,No,Yes,Cable,21,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,No,Bank Withdrawal,85.3,6129.2,0,0,2601.36,8730.56,Stayed,,
6480-YAGIY,Male,57,No,0,San Francisco,94117,37.770533,-122.445121,0,45,None,Yes,28.72,No,Yes,Fiber Optic,3,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,No,Credit Card,112.2,5031.85,0,0,1292.4,6324.25,Stayed,,
6481-ESCNL,Female,33,No,0,Clayton,94517,37.881842,-121.848111,0,29,None,Yes,10.67,Yes,Yes,Fiber Optic,12,No,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Bank Withdrawal,100.55,2878.75,0,0,309.43,3188.18,Stayed,,
6481-LXPWL,Male,61,Yes,1,Palo Alto,94306,37.416159,-122.131337,1,56,None,No,,,Yes,DSL,28,No,Yes,Yes,No,No,No,No,No,One Year,Yes,Credit Card,36.1,1971.5,0,60,0,2031.5,Stayed,,
6481-OGDOO,Male,31,Yes,0,San Diego,92129,32.961064,-117.134917,1,67,Offer A,Yes,30.75,No,Yes,Fiber Optic,5,Yes,Yes,No,No,No,Yes,Yes,Yes,One Year,Yes,Credit Card,90.6,6056.15,0,0,2060.25,8116.4,Churned,Competitor,Competitor made better offer
6483-OATDN,Male,47,Yes,1,Monrovia,91016,34.1528,-118.000482,7,8,None,Yes,10.36,No,Yes,DSL,20,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,51.3,411.6,15.02,0,82.88,479.46,Stayed,,
6484-LATFU,Male,20,No,0,Linden,95236,38.047746,-121.030499,0,68,None,Yes,5.84,Yes,No,,,,,,,,,,,Two Year,No,Credit Card,24.55,1657.4,0,0,397.12,2054.52,Stayed,,
6485-QXWWE,Female,51,No,3,Old Station,96071,40.656287,-121.428965,0,62,Offer B,Yes,2.83,Yes,No,,,,,,,,,,,Two Year,No,Bank Withdrawal,26,1638.7,0,0,175.46,1814.16,Stayed,,
6486-LHTMA,Female,67,Yes,0,California City,93505,35.151491,-117.927597,1,31,None,Yes,44.26,Yes,Yes,Fiber Optic,22,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Bank Withdrawal,90.7,2835.5,0,0,1372.06,4207.56,Stayed,,
6490-FGZAT,Male,33,No,0,Strathmore,93267,36.141319,-119.129075,0,6,Offer E,Yes,32.34,No,No,,,,,,,,,,,Month-to-Month,No,Credit Card,20.65,109.3,0,0,194.04,303.34,Stayed,,
6496-JDSSB,Female,24,No,0,Oak Park,91377,34.19225,-118.776874,0,8,None,Yes,39.92,No,Yes,Fiber Optic,73,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80,624.6,0,0,319.36,943.96,Stayed,,
6496-SLWHQ,Male,68,No,0,Moraga,94556,37.827946,-122.107185,0,3,Offer E,Yes,35.43,Yes,Yes,Fiber Optic,18,No,Yes,Yes,No,Yes,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,105,294.45,0,0,106.29,400.74,Churned,Attitude,Attitude of support person
6497-TILVL,Female,20,Yes,2,La Mirada,90638,33.902045,-118.008961,1,7,None,Yes,25.64,No,Yes,DSL,71,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,50.7,350.35,0,0,179.48,529.83,Stayed,,
6500-JVEGC,Male,56,No,0,Lakewood,90715,33.841027,-118.078097,0,68,None,Yes,11.22,Yes,Yes,Fiber Optic,7,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Bank Withdrawal,101.35,7110.75,0,0,762.96,7873.71,Stayed,,
6502-HCJTI,Male,78,Yes,0,Lakewood,90712,33.840524,-118.148403,0,7,None,Yes,9.7,Yes,Yes,Fiber Optic,17,Yes,Yes,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,94.7,673.1,0,0,67.9,741,Churned,Attitude,Attitude of service provider
6502-KUGLL,Female,29,Yes,2,El Monte,91732,34.074492,-118.01462,4,14,Offer D,Yes,42.64,No,Yes,DSL,69,Yes,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,59.45,780.85,0,0,596.96,1377.81,Stayed,,
6502-MJQAE,Male,27,No,0,Escondido,92027,33.141265,-116.967221,0,1,None,Yes,46.21,No,Yes,Fiber Optic,58,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,69.6,69.6,0,0,46.21,115.81,Churned,Competitor,Competitor made better offer
6504-VBLFL,Male,38,Yes,0,Madeline,96119,41.042003,-120.506086,9,55,Offer B,Yes,6.63,No,Yes,DSL,23,Yes,Yes,Yes,No,No,No,No,Yes,Two Year,No,Bank Withdrawal,58.6,3068.6,0,0,364.65,3433.25,Stayed,,
6505-OZNPG,Female,21,No,0,Annapolis,95412,38.731055,-123.316553,0,6,None,No,,,Yes,Cable,52,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Two Year,Yes,Mailed Check,63.4,348.8,0,10,0,358.8,Stayed,,
6506-EYCNH,Female,27,Yes,3,Montclair,91763,34.072121,-117.698319,9,28,None,Yes,15.85,No,No,,,,,,,,,,,Month-to-Month,Yes,Bank Withdrawal,19.55,543.8,0,0,443.8,987.6,Stayed,,
6507-DTJZV,Male,50,No,1,Cardiff By The Sea,92007,33.015866,-117.272254,0,13,Offer D,Yes,30.19,No,Yes,DSL,17,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,66.4,831.75,0,0,392.47,1224.22,Stayed,,
6507-ZJSUR,Male,76,Yes,0,Albion,95410,39.225694,-123.717354,6,23,None,Yes,46.82,No,Yes,Fiber Optic,11,No,No,No,No,Yes,Yes,No,No,One Year,Yes,Bank Withdrawal,90.45,2117.25,0,30,1076.86,3224.11,Stayed,,
6508-NJYRO,Male,36,Yes,0,Carlsbad,92009,33.098018,-117.258203,5,15,None,Yes,14.27,No,No,,,,,,,,,,,One Year,No,Credit Card,18.8,294.95,0,0,214.05,509,Stayed,,
6509-TSGWN,Female,42,Yes,2,Fallbrook,92028,33.362575,-117.299644,1,37,None,Yes,31.83,Yes,No,,,,,,,,,,,Month-to-Month,No,Credit Card,26.45,911.6,0,0,1177.71,2089.31,Stayed,,
6510-UPNKS,Female,21,No,0,Emigrant Gap,95715,39.23754,-120.720196,0,23,None,Yes,43.77,Yes,No,,,,,,,,,,,One Year,No,Credit Card,24.8,615.35,0,0,1006.71,1622.06,Stayed,,
6513-EECDB,Male,75,Yes,0,San Francisco,94114,37.758085,-122.434801,0,1,None,Yes,36.92,Yes,Yes,Fiber Optic,6,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.55,73.55,0,0,36.92,110.47,Churned,Price,Price too high
